Unnamed: 0,snow_coverage_station,snow_height,station_id
1985-12-19,10.0,38.0,3027
1985-12-20,10.0,39.0,3027
1985-12-21,10.0,39.0,3027
1985-12-22,10.0,39.0,3027
1985-12-23,10.0,39.5,3027
1985-12-24,10.0,40.5,3027
1985-12-25,10.0,41.0,3027
1985-12-26,10.0,44.0,3027
1985-12-27,10.0,49.0,3027
1985-12-28,10.0,47.5,3027
1985-12-29,10.0,48.5,3027
1985-12-30,10.0,48.5,3027
1985-12-31,10.0,48.5,3027
1986-01-01,10.0,48.0,3027
1986-01-02,10.0,47.0,3027
1986-01-03,10.0,47.0,3027
1986-01-04,10.0,47.5,3027
1986-01-05,10.0,47.0,3027
1986-01-06,10.0,48.0,3027
1986-01-07,10.0,48.0,3027
1986-01-08,10.0,48.0,3027
1986-01-09,10.0,48.0,3027
1986-01-10,10.0,48.0,3027
1986-01-11,10.0,50.0,3027
1986-01-12,10.0,49.0,3027
1986-01-13,10.0,50.5,3027
1986-01-14,10.0,51.5,3027
1986-01-15,10.0,52.0,3027
1986-01-16,10.0,51.5,3027
1986-01-17,10.0,51.5,3027
1986-01-18,10.0,51.5,3027
1986-01-19,10.0,51.5,3027
1986-01-20,10.0,51.5,3027
1986-01-21,10.0,52.5,3027
1986-01-22,10.0,53.0,3027
1986-01-23,10.0,53.0,3027
1986-01-24,10.0,53.0,3027
1986-01-25,10.0,53.0,3027
1986-01-26,10.0,53.0,3027
1986-01-27,10.0,54.0,3027
1986-01-28,10.0,54.0,3027
1986-01-29,10.0,54.5,3027
1986-01-30,10.0,54.5,3027
1986-01-31,10.0,54.5,3027
1986-02-01,10.0,54.5,3027
1986-02-02,10.0,54.5,3027
1986-02-03,10.0,54.0,3027
1986-02-04,10.0,54.0,3027
1986-02-05,10.0,54.0,3027
1986-02-06,10.0,54.0,3027
1986-02-07,10.0,54.0,3027
1986-02-08,10.0,54.0,3027
1986-02-09,10.0,54.0,3027
1986-02-10,10.0,53.5,3027
1986-02-11,10.0,54.5,3027
1986-02-12,10.0,57.5,3027
1986-02-13,10.0,57.0,3027
1986-02-14,10.0,57.0,3027
1986-02-15,10.0,56.5,3027
1986-02-16,10.0,56.5,3027
1986-02-17,10.0,56.5,3027
1986-02-18,10.0,57.0,3027
1986-02-19,10.0,58.0,3027
1986-02-20,10.0,57.0,3027
1986-02-21,10.0,56.5,3027
1986-02-22,10.0,56.5,3027
1986-02-23,10.0,56.5,3027
1986-02-24,10.0,56.0,3027
1986-02-25,10.0,56.0,3027
1986-02-26,10.0,56.5,3027
1986-02-27,10.0,56.0,3027
1986-02-28,10.0,55.0,3027
1986-03-01,10.0,56.0,3027
1986-03-02,10.0,55.0,3027
1986-03-03,10.0,55.0,3027
1986-03-04,10.0,55.0,3027
1986-03-05,10.0,56.5,3027
1986-03-06,10.0,55.0,3027
1986-03-07,10.0,54.5,3027
1986-03-08,10.0,54.5,3027
1986-03-09,10.0,54.0,3027
1986-03-10,10.0,53.5,3027
1986-03-11,10.0,54.0,3027
1986-03-12,10.0,53.0,3027
1986-03-13,10.0,53.0,3027
1986-03-14,10.0,53.0,3027
1986-03-15,10.0,52.0,3027
1986-03-16,10.0,52.0,3027
1986-03-17,10.0,51.5,3027
1986-03-18,10.0,50.0,3027
1986-03-19,10.0,49.0,3027
1986-03-20,10.0,45.5,3027
1986-03-21,10.0,46.5,3027
1986-03-22,10.0,46.5,3027
1986-03-23,10.0,44.0,3027
1986-03-24,10.0,43.5,3027
1986-03-25,10.0,43.5,3027
1986-03-26,10.0,43.5,3027
1986-03-27,10.0,42.5,3027
1986-03-28,10.0,43.0,3027
1986-03-29,10.0,42.5,3027
1986-03-30,10.0,41.0,3027
1986-03-31,10.0,42.0,3027
1986-04-01,10.0,43.0,3027
1986-04-02,10.0,43.0,3027
1986-04-03,10.0,39.0,3027
1986-04-04,10.0,37.5,3027
1986-04-05,10.0,37.0,3027
1986-04-06,9.5,36.0,3027
1986-04-07,10.0,36.5,3027
1986-04-08,10.0,36.0,3027
1986-04-09,9.5,35.0,3027
1986-04-10,9.0,35.0,3027
1986-04-11,8.0,34.0,3027
1986-04-12,7.5,33.0,3027
1986-04-13,10.0,32.5,3027
1986-04-14,8.0,32.5,3027
1986-04-15,7.5,32.0,3027
1986-04-16,6.5,31.5,3027
1986-04-17,10.0,34.0,3027
1986-04-18,10.0,33.5,3027
1986-04-19,6.5,32.5,3027
1986-04-20,6.0,31.5,3027
1986-04-21,6.0,32.0,3027
1986-04-22,6.0,30.5,3027
1986-04-23,5.5,27.5,3027
1986-04-24,5.5,23.5,3027
1986-04-25,5.5,22.5,3027
1986-04-26,5.0,16.5,3027
1986-04-27,5.0,15.0,3027
1986-04-28,5.0,8.5,3027
1986-04-29,4.0,6.5,3027
1986-04-30,3.0,0.0,3027
1986-05-01,2.5,0.0,3027
1986-05-02,2.0,0.0,3027
1986-05-03,1.5,0.0,3027
1986-05-04,1.5,0.0,3027
1986-05-05,3.0,0.0,3027
1986-05-06,6.0,0.5,3027
1986-05-07,1.0,0.0,3027
1986-05-08,5.0,0.5,3027
1986-05-09,0.5,0.0,3027
1986-05-10,0.5,0.0,3027
1986-05-11,0.5,0.0,3027
1986-05-12,0.5,0.0,3027
1986-05-13,0.0,0.0,3027
1986-05-14,0.0,0.0,3027
1986-05-15,0.0,0.0,3027
1986-05-16,0.0,0.0,3027
1986-05-17,0.0,0.0,3027
1986-05-18,0.0,0.0,3027
1986-05-19,0.0,0.0,3027
1986-05-20,0.0,0.0,3027
1986-05-21,0.0,0.0,3027
1986-05-22,0.0,0.0,3027
1986-05-23,0.0,0.0,3027
1986-05-24,0.0,0.0,3027
1986-05-25,0.0,0.0,3027
1986-05-26,0.0,0.0,3027
1986-05-27,0.0,0.0,3027
1986-05-28,0.0,0.0,3027
1986-05-29,0.0,0.0,3027
1986-05-30,0.0,0.0,3027
1986-05-31,0.0,0.0,3027
1986-06-01,0.0,0.0,3027
1986-06-02,0.0,0.0,3027
1986-06-03,0.0,0.0,3027
1986-06-04,0.0,0.0,3027
1986-06-05,0.0,0.0,3027
1986-06-06,0.0,0.0,3027
1986-06-07,0.0,0.0,3027
1986-06-08,0.0,0.0,3027
1986-06-09,0.0,0.0,3027
1986-06-10,0.0,0.0,3027
1986-06-11,0.0,0.0,3027
1986-06-12,0.0,0.0,3027
1986-06-13,0.0,0.0,3027
1986-06-14,0.0,0.0,3027
1986-06-15,0.0,0.0,3027
1986-06-16,0.0,0.0,3027
1986-06-17,0.0,0.0,3027
1986-06-18,0.0,0.0,3027
1986-06-19,0.0,0.0,3027
1986-06-20,0.0,0.0,3027
1986-06-21,0.0,0.0,3027
1986-06-22,0.0,0.0,3027
1986-06-23,0.0,0.0,3027
1986-06-24,0.0,0.0,3027
1986-06-25,0.0,0.0,3027
1986-06-26,0.0,0.0,3027
1986-06-27,0.0,0.0,3027
1986-06-28,0.0,0.0,3027
1986-06-29,0.0,0.0,3027
1986-06-30,0.0,0.0,3027
1986-07-01,0.0,0.0,3027
1986-07-02,0.0,0.0,3027
1986-07-03,0.0,0.0,3027
1986-07-04,0.0,0.0,3027
1986-07-05,0.0,0.0,3027
1986-07-06,0.0,0.0,3027
1986-07-07,0.0,0.0,3027
1986-07-08,0.0,0.0,3027
1986-07-09,0.0,0.0,3027
1986-07-10,0.0,0.0,3027
1986-07-11,0.0,0.0,3027
1986-07-12,0.0,0.0,3027
1986-07-13,0.0,0.0,3027
1986-07-14,0.0,0.0,3027
1986-07-15,0.0,0.0,3027
1986-07-16,0.0,0.0,3027
1986-07-17,0.0,0.0,3027
1986-07-18,0.0,0.0,3027
1986-07-19,0.0,0.0,3027
1986-07-20,0.0,0.0,3027
1986-07-21,0.0,0.0,3027
1986-07-22,0.0,0.0,3027
1986-07-23,0.0,0.0,3027
1986-07-24,0.0,0.0,3027
1986-07-25,0.0,0.0,3027
1986-07-26,0.0,0.0,3027
1986-07-27,0.0,0.0,3027
1986-07-28,0.0,0.0,3027
1986-07-29,0.0,0.0,3027
1986-07-30,0.0,0.0,3027
1986-07-31,0.0,0.0,3027
1986-08-01,0.0,0.0,3027
1986-08-02,0.0,0.0,3027
1986-08-03,0.0,0.0,3027
1986-08-04,0.0,0.0,3027
1986-08-05,0.0,0.0,3027
1986-08-06,0.0,0.0,3027
1986-08-07,0.0,0.0,3027
1986-08-08,0.0,0.0,3027
1986-08-09,0.0,0.0,3027
1986-08-10,0.0,0.0,3027
1986-08-11,0.0,0.0,3027
1986-08-12,0.0,0.0,3027
1986-08-13,0.0,0.0,3027
1986-08-14,0.0,0.0,3027
1986-08-15,0.0,0.0,3027
1986-08-16,0.0,0.0,3027
1986-08-17,0.0,0.0,3027
1986-08-18,0.0,0.0,3027
1986-08-19,0.0,0.0,3027
1986-08-20,0.0,0.0,3027
1986-08-21,0.0,0.0,3027
1986-08-22,0.0,0.0,3027
1986-08-23,0.0,0.0,3027
1986-08-24,0.0,0.0,3027
1986-08-25,0.0,0.0,3027
1986-08-26,0.0,0.0,3027
1986-08-27,0.0,0.0,3027
1986-08-28,0.0,0.0,3027
1986-08-29,0.0,0.0,3027
1986-08-30,0.0,0.0,3027
1986-08-31,0.0,0.0,3027
1986-09-01,0.0,0.0,3027
1986-09-02,0.0,0.0,3027
1986-09-03,0.0,0.0,3027
1986-09-04,0.0,0.0,3027
1986-09-05,0.0,0.0,3027
1986-09-06,0.0,0.0,3027
1986-09-07,0.0,0.0,3027
1986-09-08,0.0,0.0,3027
1986-09-09,0.0,0.0,3027
1986-09-10,0.0,0.0,3027
1986-09-11,0.0,0.0,3027
1986-09-12,0.0,0.0,3027
1986-09-13,0.0,0.0,3027
1986-09-14,0.0,0.0,3027
1986-09-15,0.0,0.0,3027
1986-09-16,0.0,0.0,3027
1986-09-17,0.0,0.0,3027
1986-09-18,0.0,0.0,3027
1986-09-19,0.0,0.0,3027
1986-09-20,0.0,0.0,3027
1986-09-21,0.0,0.0,3027
1986-09-22,0.0,0.0,3027
1986-09-23,0.0,0.0,3027
1986-09-24,0.0,0.0,3027
1986-09-25,0.0,0.0,3027
1986-09-26,0.0,0.0,3027
1986-09-27,0.0,0.0,3027
1986-09-28,0.0,0.0,3027
1986-09-29,0.0,0.0,3027
1986-09-30,0.0,0.0,3027
1986-10-01,0.0,0.0,3027
1986-10-02,0.0,0.0,3027
1986-10-03,0.0,0.0,3027
1986-10-04,0.0,0.0,3027
1986-10-05,0.0,0.0,3027
1986-10-06,0.0,0.0,3027
1986-10-07,0.0,0.0,3027
1986-10-08,0.0,0.0,3027
1986-10-09,0.0,0.0,3027
1986-10-10,0.0,0.0,3027
1986-10-11,4.0,0.0,3027
1986-10-12,8.0,0.5,3027
1986-10-13,8.5,6.0,3027
1986-10-14,5.0,6.5,3027
1986-10-15,5.0,6.0,3027
1986-10-16,5.0,6.0,3027
1986-10-17,5.0,5.5,3027
1986-10-18,8.0,7.0,3027
1986-10-19,9.0,8.0,3027
1986-10-20,7.0,7.0,3027
1986-10-21,8.0,5.5,3027
1986-10-22,8.0,5.5,3027
1986-10-23,8.0,7.0,3027
1986-10-24,10.0,9.5,3027
1986-10-25,10.0,9.0,3027
1986-10-26,10.0,9.5,3027
1986-10-27,10.0,12.0,3027
1986-10-28,10.0,11.0,3027
1986-10-29,10.0,10.0,3027
1986-10-30,10.0,11.5,3027
1986-10-31,10.0,11.5,3027
1986-11-01,10.0,14.0,3027
1986-11-02,10.0,14.5,3027
1986-11-03,10.0,16.0,3027
1986-11-04,10.0,17.5,3027
1986-11-05,10.0,17.0,3027
1986-11-06,10.0,17.0,3027
1986-11-07,10.0,20.0,3027
1986-11-08,10.0,21.5,3027
1986-11-09,10.0,22.5,3027
1986-11-10,10.0,22.5,3027
1986-11-11,10.0,22.5,3027
1986-11-12,10.0,23.0,3027
1986-11-13,10.0,23.0,3027
1986-11-14,10.0,25.5,3027
1986-11-15,10.0,25.5,3027
1986-11-16,10.0,26.5,3027
1986-11-17,10.0,26.0,3027
1986-11-18,10.0,27.0,3027
1986-11-19,10.0,30.5,3027
1986-11-20,10.0,30.5,3027
1986-11-21,10.0,31.5,3027
1986-11-22,10.0,31.5,3027
1986-11-23,10.0,31.0,3027
1986-11-24,10.0,33.0,3027
1986-11-25,10.0,32.5,3027
1986-11-26,10.0,33.5,3027
1986-11-27,10.0,33.0,3027
1986-11-28,10.0,34.0,3027
1986-11-29,10.0,34.5,3027
1986-11-30,10.0,34.5,3027
1986-12-01,10.0,35.0,3027
1986-12-02,10.0,34.5,3027
1986-12-03,10.0,35.0,3027
1986-12-04,10.0,35.5,3027
1986-12-05,10.0,37.5,3027
1986-12-06,10.0,37.5,3027
1986-12-07,10.0,37.5,3027
1986-12-08,10.0,35.5,3027
1986-12-09,10.0,38.0,3027
1986-12-10,10.0,38.0,3027
1986-12-11,10.0,38.0,3027
1986-12-12,10.0,38.0,3027
1986-12-13,10.0,37.5,3027
1986-12-14,10.0,38.5,3027
1986-12-15,10.0,39.5,3027
1986-12-16,10.0,39.5,3027
1986-12-17,10.0,40.5,3027
1986-12-18,10.0,41.0,3027
1986-12-19,10.0,41.0,3027
1986-12-20,10.0,41.0,3027
1986-12-21,10.0,41.0,3027
1986-12-22,10.0,42.5,3027
1986-12-23,10.0,43.0,3027
1986-12-24,10.0,43.0,3027
1986-12-25,10.0,43.0,3027
1986-12-26,10.0,43.0,3027
1986-12-27,10.0,43.0,3027
1986-12-28,10.0,43.0,3027
1986-12-29,10.0,43.0,3027
1986-12-30,10.0,43.0,3027
1986-12-31,10.0,43.0,3027
1987-01-01,10.0,43.0,3027
1987-01-02,10.0,43.0,3027
1987-01-03,10.0,44.0,3027
1987-01-04,10.0,44.0,3027
1987-01-05,10.0,44.0,3027
1987-01-06,10.0,44.0,3027
1987-01-07,10.0,44.0,3027
1987-01-08,10.0,44.0,3027
1987-01-09,10.0,44.0,3027
1987-01-10,10.0,44.0,3027
1987-01-11,10.0,44.0,3027
1987-01-12,10.0,44.0,3027
1987-01-13,10.0,51.5,3027
1987-01-14,10.0,51.0,3027
1987-01-15,10.0,51.0,3027
1987-01-16,10.0,50.5,3027
1987-01-17,10.0,51.0,3027
1987-01-18,10.0,51.0,3027
1987-01-19,10.0,51.0,3027
1987-01-20,10.0,50.5,3027
1987-01-21,10.0,50.0,3027
1987-01-22,10.0,50.0,3027
1987-01-23,10.0,48.5,3027
1987-01-24,10.0,48.5,3027
1987-01-25,10.0,50.0,3027
1987-01-26,10.0,50.0,3027
1987-01-27,10.0,52.0,3027
1987-01-28,10.0,51.0,3027
1987-01-29,10.0,51.0,3027
1987-01-30,10.0,51.0,3027
1987-01-31,10.0,51.5,3027
1987-02-01,10.0,52.5,3027
1987-02-02,10.0,52.0,3027
1987-02-03,10.0,52.5,3027
1987-02-04,10.0,51.5,3027
1987-02-05,10.0,51.5,3027
1987-02-06,10.0,54.5,3027
1987-02-07,10.0,54.5,3027
1987-02-08,10.0,54.5,3027
1987-02-09,10.0,55.0,3027
1987-02-10,10.0,54.5,3027
1987-02-11,10.0,55.0,3027
1987-02-12,10.0,55.0,3027
1987-02-13,10.0,55.0,3027
